ID,Knum,CSPLIT_REC,TSD_NUM,INVOICE,LocCode,SystemDate,ApplicationDate,EventType,BGN01,SF_TRANS,STAT_FLAG,EXT,MSG1,MSG2,MSG3,MSG4,MSG5,MSG6,MSG7,MSG8,MSG9,MSG10,REQUESTED_DAYS,OFOUR_FROM,OFOUR_TO,CONFIRM_NUM,TIMEZONE,EMP_CODE,EMP_LNAME,EMP_FNAME,FIELD_CHANGED,REZ_NUM,csplitid
1800000343,037-SAMPLE1061,0,0,,5647,20260218143425,202602181434.0,1,66,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1061,1,EMP_0077,EMP,EMP,,,0
1800000344,037-SAMPLE1061,0,0,,5984,20260219164534,202602191645.0,4,43,,,,Loc-Contact,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1061,1,EMP_0086,EMP,EMP,,,0
1800000345,037-SAMPLE1062,0,0,,5292,20260202122119,202602021221.0,3,96,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1062,1,EMP_0074,EMP,EMP,,,0
1800000346,037-SAMPLE1062,0,0,,4569,20260203154000,202602031540.0,4,59,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1062,1,EMP_0060,EMP,EMP,,,0
1800000347,037-SAMPLE1062,0,0,,9308,20260204081049,202602040810.0,0,17,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1062,1,EMP_0084,EMP,EMP,,,0
1800000348,037-SAMPLE1062,0,0,,9343,20260205080828,202602050808.0,0,91,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1062,1,EMP_0095,EMP,EMP,,,0
1800000349,037-SAMPLE1063,0,0,,9810,20260216144320,202602161443.0,4,10,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1063,1,EMP_0062,EMP,EMP,,,0
1800000350,037-SAMPLE1063,0,0,,6823,20260217081324,202602170813.0,0,37,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1063,1,EMP_0096,EMP,EMP,,,0
1800000351,037-SAMPLE1063,0,0,,6280,20260218082945,202602180829.0,4,86,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1063,1,EMP_0075,EMP,EMP,,,0
1800000352,037-SAMPLE1063,0,0,,8654,20260219084619,202602190846.0,0,85,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1063,1,EMP_0024,EMP,EMP,,,0
1800000353,037-SAMPLE1063,0,0,,5599,20260220125950,202602201259.0,4,90,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1063,1,EMP_0001,EMP,EMP,,,0
1800000354,037-SAMPLE1063,0,0,,6169,20260221172123,202602211721.0,1,83,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1063,1,EMP_0084,EMP,EMP,,,0
1800000355,037-SAMPLE1064,0,0,,1044,20260216151351,202602161513.0,4,44,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1064,1,EMP_0047,EMP,EMP,,,0
1800000356,037-SAMPLE1064,0,0,,4700,20260217182911,202602171829.0,0,75,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1064,1,EMP_0046,EMP,EMP,,,0
1800000357,037-SAMPLE1064,0,0,,355,20260218100916,202602181009.0,3,22,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1064,1,EMP_0093,EMP,EMP,,,0
1800000358,037-SAMPLE1064,0,0,,8952,20260219123243,202602191232.0,4,80,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1064,1,EMP_0049,EMP,EMP,,,0
1800000359,037-SAMPLE1065,0,0,,7000,20260126150149,202601261501.0,0,84,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1065,1,EMP_0030,EMP,EMP,,,0
1800000360,037-SAMPLE1065,0,0,,7832,20260127081944,202601270819.0,4,28,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1065,1,EMP_0044,EMP,EMP,,,0
1800000361,037-SAMPLE1065,0,0,,3010,20260128082024,202601280820.0,1,10,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1065,1,EMP_0073,EMP,EMP,,,0
1800000362,037-SAMPLE1065,0,0,,5543,20260128165706,202601281657.0,1,73,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1065,1,EMP_0058,EMP,EMP,,,0
1800000363,037-SAMPLE1065,0,0,,8918,20260128134907,202601281349.0,3,65,,,,Edi-Update,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1065,1,EMP_0081,EMP,EMP,,,0
1800000364,037-SAMPLE1066,0,0,,5355,20260216100619,202602161006.0,1,64,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1066,1,EMP_0096,EMP,EMP,,,0
1800000365,037-SAMPLE1066,0,0,,9852,20260217080926,202602170809.0,0,69,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1066,1,EMP_0056,EMP,EMP,,,0
1800000366,037-SAMPLE1066,0,0,,1135,20260218104457,202602181044.0,3,51,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1066,1,EMP_0051,EMP,EMP,,,0
1800000367,037-SAMPLE1066,0,0,,1289,20260219174502,202602191745.0,3,90,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1066,1,EMP_0010,EMP,EMP,,,0
1800000368,037-SAMPLE1067,0,0,,7780,20260112135437,202601121354.0,3,81,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1067,1,EMP_0097,EMP,EMP,,,0
1800000369,037-SAMPLE1067,0,0,,7500,20260113150944,202601131509.0,1,19,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1067,1,EMP_0016,EMP,EMP,,,0
1800000370,037-SAMPLE1067,0,0,,4110,20260114124929,202601141249.0,0,31,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1067,1,EMP_0052,EMP,EMP,,,0
1800000371,037-SAMPLE1067,0,0,,8665,20260115114840,202601151148.0,4,15,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1067,1,EMP_0013,EMP,EMP,,,0
1800000372,037-SAMPLE1067,0,0,,7054,20260116152441,202601161524.0,1,96,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1067,1,EMP_0087,EMP,EMP,,,0
1800000373,037-SAMPLE1067,0,0,,6397,20260117095626,202601170956.0,4,33,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1067,1,EMP_0068,EMP,EMP,,,0
1800000374,037-SAMPLE1067,0,0,,6546,20260118084451,202601180844.0,3,87,,,,Edi-Update,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1067,1,EMP_0011,EMP,EMP,,,0
1800000375,037-SAMPLE1068,0,0,,9205,20260105184842,202601051848.0,1,46,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1068,1,EMP_0039,EMP,EMP,,,0
1800000376,037-SAMPLE1068,0,0,,165,20260106094310,202601060943.0,3,30,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1068,1,EMP_0060,EMP,EMP,,,0
1800000377,037-SAMPLE1068,0,0,,2870,20260107090846,202601070908.0,3,45,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1068,1,EMP_0075,EMP,EMP,,,0
1800000378,037-SAMPLE1068,0,0,,6869,20260108140820,202601081408.0,4,52,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1068,1,EMP_0081,EMP,EMP,,,0
1800000379,037-SAMPLE1068,0,0,,1338,20260109174954,202601091749.0,1,62,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1068,1,EMP_0032,EMP,EMP,,,0
1800000380,037-SAMPLE1068,0,0,,8802,20260110102238,202601101022.0,0,3,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1068,1,EMP_0069,EMP,EMP,,,0
1800000381,037-SAMPLE1068,0,0,,6213,20260111185035,202601111850.0,3,63,,,,Edi-Update,Event 7,,,,,,,,,0,,,037-SAMPLE1068,1,EMP_0078,EMP,EMP,,,0
1800000382,037-SAMPLE1069,0,0,,6006,20260202083819,202602020838.0,3,100,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1069,1,EMP_0018,EMP,EMP,,,0
1800000383,037-SAMPLE1069,0,0,,4142,20260203082554,202602030825.0,3,37,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1069,1,EMP_0036,EMP,EMP,,,0
1800000384,037-SAMPLE1069,0,0,,9085,20260204155327,202602041553.0,4,75,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1069,1,EMP_0098,EMP,EMP,,,0
1800000385,037-SAMPLE1069,0,0,,1099,20260205142913,202602051429.0,0,71,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1069,1,EMP_0053,EMP,EMP,,,0
1800000386,037-SAMPLE1069,0,0,,8100,20260206163951,202602061639.0,0,27,,,,Rez-CDP Messaging,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1069,1,EMP_0043,EMP,EMP,,,0
1800000387,037-SAMPLE1070,0,0,,4322,20260216153449,202602161534.0,1,50,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0025,EMP,EMP,,,0
1800000388,037-SAMPLE1070,0,0,,5007,20260217153332,202602171533.0,4,46,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0022,EMP,EMP,,,0
1800000389,037-SAMPLE1070,0,0,,8660,20260218150002,202602181500.0,1,95,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0094,EMP,EMP,,,0
1800000390,037-SAMPLE1070,0,0,,8870,20260219183050,202602191830.0,0,67,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0037,EMP,EMP,,,0
1800000391,037-SAMPLE1070,0,0,,4435,20260220125541,202602201255.0,1,38,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0023,EMP,EMP,,,0
1800000392,037-SAMPLE1070,0,0,,4492,20260221160643,202602211606.0,4,16,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0025,EMP,EMP,,,0
1800000393,037-SAMPLE1070,0,0,,4565,20260222170659,202602221706.0,4,36,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0098,EMP,EMP,,,0
1800000394,037-SAMPLE1070,0,0,,3328,20260223125234,202602231252.0,4,2,,,,Loc-Contact,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1070,1,EMP_0027,EMP,EMP,,,0
1800000395,037-SAMPLE1071,0,0,,2309,20260105172949,202601051729.0,3,24,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1071,1,EMP_0059,EMP,EMP,,,0
1800000396,037-SAMPLE1071,0,0,,2161,20260106140148,202601061401.0,1,45,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1071,1,EMP_0032,EMP,EMP,,,0
1800000397,037-SAMPLE1071,0,0,,3467,20260107163904,202601071639.0,0,26,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1071,1,EMP_0039,EMP,EMP,,,0
1800000398,037-SAMPLE1071,0,0,,7881,20260108163412,202601081634.0,1,22,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1071,1,EMP_0035,EMP,EMP,,,0
1800000399,037-SAMPLE1071,0,0,,9926,20260109173423,202601091734.0,4,77,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1071,1,EMP_0020,EMP,EMP,,,0
1800000400,037-SAMPLE1071,0,0,,5535,20260110093007,202601100930.0,0,11,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1071,1,EMP_0040,EMP,EMP,,,0
1800000401,037-SAMPLE1071,0,0,,2244,20260111151645,202601111516.0,1,14,,,,RA-eSignerPrint Interface,Event 7,,,,,,,,,0,,,037-SAMPLE1071,1,EMP_0054,EMP,EMP,,,0
1800000402,037-SAMPLE1072,0,0,,8680,20260216105635,202602161056.0,0,1,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1072,1,EMP_0093,EMP,EMP,,,0
1800000403,037-SAMPLE1072,0,0,,607,20260217130018,202602171300.0,3,43,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1072,1,EMP_0031,EMP,EMP,,,0
1800000404,037-SAMPLE1072,0,0,,9069,20260218140608,202602181406.0,4,2,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1072,1,EMP_0085,EMP,EMP,,,0
1800000405,037-SAMPLE1072,0,0,,4951,20260219125921,202602191259.0,0,80,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1072,1,EMP_0032,EMP,EMP,,,0
1800000406,037-SAMPLE1072,0,0,,9839,20260220104515,202602201045.0,4,87,,,,Loc-Contact,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1072,1,EMP_0039,EMP,EMP,,,0
1800000407,037-SAMPLE1073,0,0,,3953,20260126111250,202601261112.0,0,13,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1073,1,EMP_0001,EMP,EMP,,,0
1800000408,037-SAMPLE1073,0,0,,7480,20260127183535,202601271835.0,3,21,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1073,1,EMP_0081,EMP,EMP,,,0
1800000409,037-SAMPLE1073,0,0,,2150,20260128155146,202601281551.0,1,70,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1073,1,EMP_0027,EMP,EMP,,,0
1800000410,037-SAMPLE1073,0,0,,2966,20260128101138,202601281011.0,1,55,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1073,1,EMP_0080,EMP,EMP,,,0
1800000411,037-SAMPLE1073,0,0,,7739,20260128185847,202601281858.0,3,73,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1073,1,EMP_0015,EMP,EMP,,,0
1800000412,037-SAMPLE1074,0,0,,6953,20260126093539,202601260935.0,1,29,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1074,1,EMP_0047,EMP,EMP,,,0
1800000413,037-SAMPLE1074,0,0,,5032,20260127160201,202601271602.0,1,60,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1074,1,EMP_0084,EMP,EMP,,,0
1800000414,037-SAMPLE1074,0,0,,8094,20260128163558,202601281635.0,1,67,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1074,1,EMP_0024,EMP,EMP,,,0
1800000415,037-SAMPLE1074,0,0,,2591,20260128090027,202601280900.0,3,91,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1074,1,EMP_0052,EMP,EMP,,,0
1800000416,037-SAMPLE1074,0,0,,1116,20260128173840,202601281738.0,4,37,,,,Loc-Contact,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1074,1,EMP_0066,EMP,EMP,,,0
1800000417,037-SAMPLE1075,0,0,,9401,20260216115814,202602161158.0,0,20,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0063,EMP,EMP,,,0
1800000418,037-SAMPLE1075,0,0,,4280,20260217152455,202602171524.0,4,73,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0033,EMP,EMP,,,0
1800000419,037-SAMPLE1075,0,0,,7592,20260218103040,202602181030.0,1,41,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0100,EMP,EMP,,,0
1800000420,037-SAMPLE1075,0,0,,6357,20260219113912,202602191139.0,1,1,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0060,EMP,EMP,,,0
1800000421,037-SAMPLE1075,0,0,,3611,20260220122345,202602201223.0,1,41,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0082,EMP,EMP,,,0
1800000422,037-SAMPLE1075,0,0,,7879,20260221132207,202602211322.0,1,50,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0052,EMP,EMP,,,0
1800000423,037-SAMPLE1075,0,0,,8120,20260222105719,202602221057.0,4,26,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0049,EMP,EMP,,,0
1800000424,037-SAMPLE1075,0,0,,728,20260223124403,202602231244.0,0,37,,,,Rez-CDP Messaging,Event 8,,,,,,,,,0,,,037-SAMPLE1075,1,EMP_0046,EMP,EMP,,,0
1800000425,037-SAMPLE1076,0,0,,3176,20260216090704,202602160907.0,3,4,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1076,1,EMP_0083,EMP,EMP,,,0
1800000426,037-SAMPLE1076,0,0,,4011,20260217142146,202602171421.0,0,99,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1076,1,EMP_0013,EMP,EMP,,,0
1800000427,037-SAMPLE1076,0,0,,2405,20260218115544,202602181155.0,1,64,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1076,1,EMP_0100,EMP,EMP,,,0
1800000428,037-SAMPLE1076,0,0,,448,20260219080604,202602190806.0,1,29,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1076,1,EMP_0073,EMP,EMP,,,0
1800000429,037-SAMPLE1076,0,0,,8686,20260220181902,202602201819.0,3,50,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1076,1,EMP_0074,EMP,EMP,,,0
1800000430,037-SAMPLE1076,0,0,,9076,20260221091344,202602210913.0,0,42,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1076,1,EMP_0093,EMP,EMP,,,0
1800000431,037-SAMPLE1077,0,0,,6982,20260202165229,202602021652.0,1,12,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0073,EMP,EMP,,,0
1800000432,037-SAMPLE1077,0,0,,8626,20260203092638,202602030926.0,4,69,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0073,EMP,EMP,,,0
1800000433,037-SAMPLE1077,0,0,,9062,20260204125347,202602041253.0,3,8,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0059,EMP,EMP,,,0
1800000434,037-SAMPLE1077,0,0,,4813,20260205184608,202602051846.0,0,96,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0039,EMP,EMP,,,0
1800000435,037-SAMPLE1077,0,0,,1988,20260206180926,202602061809.0,3,81,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0085,EMP,EMP,,,0
1800000436,037-SAMPLE1077,0,0,,9609,20260207135057,202602071350.0,0,12,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0031,EMP,EMP,,,0
1800000437,037-SAMPLE1077,0,0,,4140,20260208172440,202602081724.0,4,65,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0068,EMP,EMP,,,0
1800000438,037-SAMPLE1077,0,0,,336,20260209183416,202602091834.0,3,45,,,,Edi-Update,Event 8,,,,,,,,,0,,,037-SAMPLE1077,1,EMP_0043,EMP,EMP,,,0
1800000439,037-SAMPLE1078,0,0,,7546,20260209164336,202602091643.0,1,66,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1078,1,EMP_0099,EMP,EMP,,,0
1800000440,037-SAMPLE1078,0,0,,9564,20260210093201,202602100932.0,1,97,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1078,1,EMP_0100,EMP,EMP,,,0
1800000441,037-SAMPLE1078,0,0,,5744,20260211123734,202602111237.0,4,61,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1078,1,EMP_0095,EMP,EMP,,,0
1800000442,037-SAMPLE1078,0,0,,9127,20260212113545,202602121135.0,1,85,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1078,1,EMP_0087,EMP,EMP,,,0
1800000443,037-SAMPLE1078,0,0,,748,20260213091945,202602130919.0,1,88,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1078,1,EMP_0073,EMP,EMP,,,0
1800000444,037-SAMPLE1078,0,0,,2899,20260214150509,202602141505.0,0,66,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1078,1,EMP_0025,EMP,EMP,,,0
1800000445,037-SAMPLE1079,0,0,,1693,20260202184248,202602021842.0,0,78,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1079,1,EMP_0055,EMP,EMP,,,0
1800000446,037-SAMPLE1079,0,0,,7745,20260203153517,202602031535.0,4,72,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1079,1,EMP_0045,EMP,EMP,,,0
1800000447,037-SAMPLE1079,0,0,,3023,20260204114947,202602041149.0,1,86,,,,RA-eSignerPrint Interface,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1079,1,EMP_0023,EMP,EMP,,,0
1800000448,037-SAMPLE1080,0,0,,4129,20260202174148,202602021741.0,4,78,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1080,1,EMP_0063,EMP,EMP,,,0
1800000449,037-SAMPLE1080,0,0,,2590,20260203153721,202602031537.0,3,59,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1080,1,EMP_0046,EMP,EMP,,,0
1800000450,037-SAMPLE1080,0,0,,1120,20260204100300,202602041003.0,4,2,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1080,1,EMP_0086,EMP,EMP,,,0
1800000451,037-SAMPLE1080,0,0,,3751,20260205181724,202602051817.0,1,3,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1080,1,EMP_0040,EMP,EMP,,,0
1800000452,037-SAMPLE1080,0,0,,3752,20260206092127,202602060921.0,0,16,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1080,1,EMP_0014,EMP,EMP,,,0
1800000453,037-SAMPLE1080,0,0,,7646,20260207120720,202602071207.0,4,59,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1080,1,EMP_0068,EMP,EMP,,,0
1800000454,037-SAMPLE1081,0,0,,409,20260202144357,202602021443.0,4,1,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1081,1,EMP_0003,EMP,EMP,,,0
1800000455,037-SAMPLE1081,0,0,,4129,20260203145236,202602031452.0,3,43,,,,Edi-Update,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1081,1,EMP_0062,EMP,EMP,,,0
1800000456,037-SAMPLE1082,0,0,,7831,20260216120954,202602161209.0,3,1,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1082,1,EMP_0047,EMP,EMP,,,0
1800000457,037-SAMPLE1082,0,0,,5827,20260217140548,202602171405.0,4,42,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1082,1,EMP_0026,EMP,EMP,,,0
1800000458,037-SAMPLE1082,0,0,,9011,20260218141449,202602181414.0,3,30,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1082,1,EMP_0099,EMP,EMP,,,0
1800000459,037-SAMPLE1082,0,0,,3462,20260219133433,202602191334.0,0,46,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1082,1,EMP_0024,EMP,EMP,,,0
1800000460,037-SAMPLE1082,0,0,,3051,20260220101904,202602201019.0,3,100,,,,Edi-Update,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1082,1,EMP_0074,EMP,EMP,,,0
1800000461,037-SAMPLE1083,0,0,,6873,20260202132218,202602021322.0,4,73,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0080,EMP,EMP,,,0
1800000462,037-SAMPLE1083,0,0,,8697,20260203151434,202602031514.0,4,34,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0012,EMP,EMP,,,0
1800000463,037-SAMPLE1083,0,0,,2413,20260204113655,202602041136.0,4,20,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0028,EMP,EMP,,,0
1800000464,037-SAMPLE1083,0,0,,4346,20260205093331,202602050933.0,3,100,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0027,EMP,EMP,,,0
1800000465,037-SAMPLE1083,0,0,,4339,20260206081222,202602060812.0,4,73,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0013,EMP,EMP,,,0
1800000466,037-SAMPLE1083,0,0,,3818,20260207172409,202602071724.0,0,99,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0092,EMP,EMP,,,0
1800000467,037-SAMPLE1083,0,0,,3981,20260208101738,202602081017.0,0,28,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0086,EMP,EMP,,,0
1800000468,037-SAMPLE1083,0,0,,6070,20260209185104,202602091851.0,0,36,,,,Rez-CDP Messaging,Event 8,,,,,,,,,0,,,037-SAMPLE1083,1,EMP_0068,EMP,EMP,,,0
1800000469,037-SAMPLE1084,0,0,,2377,20260119180010,202601191800.0,0,75,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1084,1,EMP_0074,EMP,EMP,,,0
1800000470,037-SAMPLE1084,0,0,,9438,20260120150756,202601201507.0,3,74,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1084,1,EMP_0027,EMP,EMP,,,0
1800000471,037-SAMPLE1084,0,0,,4207,20260121090428,202601210904.0,0,71,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1084,1,EMP_0089,EMP,EMP,,,0
1800000472,037-SAMPLE1084,0,0,,6780,20260122102016,202601221020.0,4,64,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1084,1,EMP_0026,EMP,EMP,,,0
1800000473,037-SAMPLE1084,0,0,,1055,20260123131457,202601231314.0,0,88,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1084,1,EMP_0020,EMP,EMP,,,0
1800000474,037-SAMPLE1084,0,0,,3870,20260124142803,202601241428.0,4,8,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1084,1,EMP_0043,EMP,EMP,,,0
