CONFIRM_NUM,RENTER_LAST,CLAIM,CDP,CDP NAME,Week Of,INIT_DATE,HTZREGION,SET_STATE,ZONE,AREA_MGR,GENERAL_MGR,RENT_LOC,RES_ID,RENT_IND,CANCEL_ID,UNUSED_IND,CONTACT_GROUP,New Contact Group,CONTACT RANGE,ADJ LNAME,ADJ FNAME,BODY SHOP,CODE,KNUM,MONTH,ZIP,CANCEL REASON,INIT_DT_FINAL,DT_FROM_ALPHA1,DAY_DIF,HRS_DIF,MIN_DIF,MMR
037-SAMPLE0243,CUSTOMER_0386,CLAIM_0487,2019109,CDP_0038,2025-11-10,2025-11-14,CENTRAL,OH,NC,AREA_MGR_0021,GEN_MGR_0039,5451-10    - WARREN HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0049,,GNL01,037-SAMPLE0091,202511,ZIP_0159, ,2025-11-14 11:11:00,,,,,NO MMR
037-SAMPLE0314,CUSTOMER_0175,CLAIM_0367,1162232,CDP_0094,2025-11-17,2025-11-21,CENTRAL,TX,SW,AREA_MGR_0067,GEN_MGR_0041,7594-25    - HOUSTON DOWNTOWN HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,,STF02,037-SAMPLE0123,202511,ZIP_0245, ,2025-11-21 09:45:00,2025-11-21 10:21:00,0.0,1.0,36.0,NO MMR
037-SAMPLE0347,CUSTOMER_0266,CLAIM_0205,1648877,CDP_0072,2025-11-24,2025-11-25,EASTERN,NC,MA,AREA_MGR_0055,GEN_MGR_0060,6832-08    - BURLINGTON HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0108,,PRO01,037-SAMPLE0139,202511,ZIP_0079, ,2025-11-25 14:26:00,2025-11-25 15:26:00,0.0,1.0,60.0,NO MMR
037-SAMPLE0271,CUSTOMER_0021,CLAIM_0353,1162232,CDP_0094,2025-11-17,2025-11-18,EASTERN,NY,NE,AREA_MGR_0073,GEN_MGR_0042,7738-07    - SCHENECTADY HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0121,BODY_SHOP_0001,STF02,037-SAMPLE0100,202511,ZIP_0039, ,2025-11-18 07:46:00,2025-11-18 10:35:00,0.0,3.0,169.0,MMR
037-SAMPLE0453,CUSTOMER_0315,CLAIM_0424,1162232,CDP_0094,2025-12-08,2025-12-09,WESTERN,CA,SPAC,AREA_MGR_0009,GEN_MGR_0056,7118-01    - LAKEWOOD PLAZA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0164,,STF02,037-SAMPLE0187,202512,ZIP_0297, ,2025-12-09 13:45:00,2025-12-09 14:18:00,0.0,1.0,33.0,NO MMR
037-SAMPLE0361,CUSTOMER_0383,CLAIM_0261,1238321,CDP_0091,2025-11-24,2025-11-26,EASTERN,NY,NY,,GEN_MGR_0035,7946-06    - HICKSVILLE HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0089,STF02,037-SAMPLE0150,202511,ZIP_0038, ,2025-11-26 14:57:00,2025-11-26 15:32:00,0.0,1.0,35.0,NO MMR
037-SAMPLE0148,CUSTOMER_0030,CLAIM_0474,2254353,CDP_0095,2025-11-03,2025-11-04,WESTERN,CA,SPAC,AREA_MGR_0044,GEN_MGR_0048,7153-01    - OCEANSIDE HLE,1,0,1,0,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0126,,GNL01,037-SAMPLE0057,202511,ZIP_0313,NO SHOW,2025-11-04 09:03:00,2025-11-04 10:52:00,0.0,1.0,109.0,NO MMR
037-SAMPLE0447,CUSTOMER_0061,CLAIM_0462,1196491,CDP_0028,2025-12-08,2025-12-09,EASTERN,MA,NE,AREA_MGR_0037,GEN_MGR_0038,7749-01    - WORCESTER  HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0141,,COM01,037-SAMPLE0184,202512,ZIP_0005, ,2025-12-09 08:38:00,2025-12-09 09:09:00,0.0,1.0,31.0,NO MMR
037-SAMPLE0414,CUSTOMER_0364,CLAIM_0461,1196491,CDP_0028,2025-12-01,2025-12-03,EASTERN,MA,NE,AREA_MGR_0106,GEN_MGR_0038,7720-01    - WEYMOUTH HLE,1,0,0,1,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0193,,COM01,037-SAMPLE0175,202512,ZIP_0015, ,2025-12-03 17:07:00,2025-12-04 09:44:00,1.0,16.0,997.0,NO MMR
037-SAMPLE0064,CUSTOMER_0175,CLAIM_0059,1238321,CDP_0091,2025-12-15,2025-12-18,WESTERN,CA,NPAC,AREA_MGR_0061,GEN_MGR_0032,7275-01    - SANTA CLARA WALSH HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0010,STF02,037-SAMPLE0018,202512,ZIP_0338, ,2025-12-18 21:30:00,2025-12-18 21:44:00,0.0,0.0,14.0,MMR
037-SAMPLE0369,CUSTOMER_0077,CLAIM_0369,1208471,CDP_0092,2025-11-24,2025-11-28,CENTRAL,TX,SW,AREA_MGR_0067,GEN_MGR_0041,7594-25    - HOUSTON DOWNTOWN HLE,1,0,1,0,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0220,,STF02,037-SAMPLE0156,202511,ZIP_0245, ,2025-11-28 21:44:00,2025-11-29 10:39:00,1.0,13.0,775.0,NO MMR
037-SAMPLE0371,CUSTOMER_0372,CLAIM_0198,1238321,CDP_0091,2025-12-01,2025-11-29,CENTRAL,MN,MW,AREA_MGR_0071,GEN_MGR_0024,5346-01    - HERTZ AT THE UNION DEPOT,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,,STF02,037-SAMPLE0158,202511,ZIP_0182, ,2025-11-29 15:28:00,2025-11-29 16:13:00,0.0,1.0,45.0,NO MMR
037-SAMPLE0392,CUSTOMER_0073,CLAIM_0276,1162232,CDP_0094,2025-12-01,2025-12-01,EASTERN,NC,MA,AREA_MGR_0116,GEN_MGR_0060,6858-14    - DOUBLE TREE DT HLE,1,0,1,0,COUNTER,COUNTER,(e)6-12 hrs,,ADJUSTER_0070,,STF02,037-SAMPLE0168,202512,ZIP_0088, ,2025-12-01 22:41:00,2025-12-02 09:05:00,1.0,11.0,624.0,NO MMR
037-SAMPLE0339,CUSTOMER_0246,CLAIM_0175,1162232,CDP_0094,2025-11-24,2025-11-24,EASTERN,MD,MA,AREA_MGR_0113,GEN_MGR_0030,4838-06    - JOPPA RD HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0069,BODY_SHOP_0170,STF02,037-SAMPLE0135,202511,ZIP_0069, ,2025-11-24 17:07:00,2025-11-24 19:13:00,0.0,2.0,126.0,NO MMR
037-SAMPLE0292,CUSTOMER_0232,CLAIM_0339,1238321,CDP_0091,2025-11-17,2025-11-19,WESTERN,WA,NPAC,AREA_MGR_0028,GEN_MGR_0008,7332-18    - SOUTH SEATTLE HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,,STF02,037-SAMPLE0111,202511,ZIP_0351, ,2025-11-19 13:29:00,,,,,NO MMR
037-SAMPLE0206,CUSTOMER_0319,CLAIM_0118,1445055,CDP_0089,2025-11-10,2025-11-10,CENTRAL,IL,MW,,GEN_MGR_0023,5334-08    - GLENDALE HEIGHTS HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0161,,STF02,037-SAMPLE0077,202511,ZIP_0188, ,2025-11-10 20:44:00,,,,,NO MMR
037-SAMPLE0140,CUSTOMER_0301,CLAIM_0263,1162232,CDP_0094,2025-11-03,2025-11-03,EASTERN,CT,NE,AREA_MGR_0112,GEN_MGR_0035,7973-20    - DANBURY HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0070,,STF02,037-SAMPLE0055,202511,ZIP_0026,CUSTOMER CANCELLED,2025-11-03 11:30:00,2025-11-03 14:36:00,0.0,3.0,186.0,NO MMR
037-SAMPLE0184,CUSTOMER_0264,CLAIM_0389,1196508,CDP_0090,2025-11-03,2025-11-07,EASTERN,FL,FL,AREA_MGR_0042,GEN_MGR_0069,7429-02    - ROYAL PALM BEACH HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0079,,STF02,037-SAMPLE0069,202511,ZIP_0127, ,2025-11-07 16:10:00,2025-11-07 16:27:00,0.0,0.0,17.0,NO MMR
037-SAMPLE0084,CUSTOMER_0444,CLAIM_0385,1162232,CDP_0094,2025-12-22,2025-12-22,WESTERN,CA,SPAC,,GEN_MGR_0061,7177-01    - CATHEDRAL CITY HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,,STF02,037-SAMPLE0029,202512,ZIP_0315, ,2025-12-22 17:19:00,2025-12-22 17:51:00,0.0,0.0,32.0,NO MMR
037-SAMPLE0164,CUSTOMER_0370,CLAIM_0228,1238321,CDP_0091,2025-11-03,2025-11-05,CENTRAL,MO,NC,AREA_MGR_0016,GEN_MGR_0010,6974-08    - KIRKWOOD HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0025,STF02,037-SAMPLE0062,202511,ZIP_0209,CUSTOMER CANCELLED,2025-11-05 15:35:00,2025-11-05 16:11:00,0.0,1.0,36.0,NO MMR
037-SAMPLE0200,CUSTOMER_0323,CLAIM_0418,1162232,CDP_0094,2025-11-10,2025-11-10,WESTERN,CA,SPAC,AREA_MGR_0030,GEN_MGR_0061,7127-05    - ONTARIO HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0048,,STF02,037-SAMPLE0073,202511,ZIP_0308, ,2025-11-10 16:54:00,2025-11-10 17:29:00,0.0,1.0,35.0,NO MMR
037-SAMPLE0145,CUSTOMER_0034,CLAIM_0440,1848800,CDP_0046,2025-11-03,2025-11-03,EASTERN,NY,NY,AREA_MGR_0013,GEN_MGR_0035,7927-16    - ITALY AUTO BODY,1,0,0,1,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0018,,GEI01,037-SAMPLE0056,202511,ZIP_0034, ,2025-11-03 13:52:00,2025-11-04 16:53:00,1.0,27.0,1621.0,NO MMR
037-SAMPLE0131,CUSTOMER_0047,CLAIM_0373,1238321,CDP_0091,2025-12-29,2025-12-31,CENTRAL,TX,SW,AREA_MGR_0081,GEN_MGR_0059,7673-05    - GAYLORD TEXAN HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0072,BODY_SHOP_0032,STF02,037-SAMPLE0051,202512,ZIP_0240, ,2025-12-31 04:11:00,2025-12-31 10:10:00,0.0,6.0,359.0,NO MMR
037-SAMPLE0394,CUSTOMER_0115,CLAIM_0247,1238321,CDP_0091,2025-12-01,2025-12-02,WESTERN,NV,SPAC,AREA_MGR_0100,GEN_MGR_0050,7189-02    - EAST SAHARA HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0072,BODY_SHOP_0109,STF02,037-SAMPLE0169,202512,ZIP_0284, ,2025-12-02 09:20:00,2025-12-02 10:25:00,0.0,1.0,65.0,NO MMR
037-SAMPLE0112,CUSTOMER_0141,CLAIM_0163,1888665,CDP_0037,2025-12-29,2025-12-29,CENTRAL,TX,SW,AREA_MGR_0050,GEN_MGR_0070,7655-06    - WEST SAN ANTONIO HLE,1,0,0,1,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0078,BODY_SHOP_0194,GNL01,037-SAMPLE0042,202512,ZIP_0256, ,2025-12-29 13:38:00,2025-12-30 14:24:00,1.0,25.0,1486.0,NO MMR
037-SAMPLE0005,CUSTOMER_0405,CLAIM_0250,1162232,CDP_0094,2025-12-08,2025-12-10,WESTERN,NV,NPAC,AREA_MGR_0005,GEN_MGR_0057,7234-01    - RENO HLE,1,0,0,1,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0100,,STF02,037-SAMPLE0002,202512,ZIP_0287, ,2025-12-10 23:55:00,2025-12-11 12:14:00,1.0,13.0,739.0,NO MMR
037-SAMPLE0438,CUSTOMER_0199,CLAIM_0492,1811092,CDP_0096,2025-12-08,2025-12-08,EASTERN,NY,NE,AREA_MGR_0114,GEN_MGR_0042,7799-02    - ARCADE HLE AGENT,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0077,,GNL01,037-SAMPLE0181,202512,ZIP_0044, ,2025-12-08 09:52:00,,,,,NO MMR
037-SAMPLE0179,CUSTOMER_0162,CLAIM_0035,1162232,CDP_0094,2025-11-03,2025-11-07,EASTERN,AL,SE,,GEN_MGR_0031,5641-12    - LYNCH COLLISION HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,,STF02,037-SAMPLE0067,202511,ZIP_0142, ,2025-11-07 12:02:00,2025-11-07 12:36:00,0.0,0.0,34.0,NO MMR
037-SAMPLE0362,CUSTOMER_0216,CLAIM_0056,1238321,CDP_0091,2025-11-24,2025-11-26,WESTERN,CA,NPAC,AREA_MGR_0115,GEN_MGR_0014,7275-01    - SANTA CLARA WALSH HLE,1,0,0,1,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0072,BODY_SHOP_0151,STF02,037-SAMPLE0151,202511,ZIP_0338, ,2025-11-26 20:36:00,2025-11-28 11:05:00,2.0,39.0,2309.0,NO MMR
037-SAMPLE0358,CUSTOMER_0316,CLAIM_0229,1238321,CDP_0091,2025-11-24,2025-11-26,CENTRAL,MO,NC,AREA_MGR_0016,GEN_MGR_0010,5486-12    - BALLWIN HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0072,BODY_SHOP_0003,STF02,037-SAMPLE0147,202511,ZIP_0206, ,2025-11-26 10:40:00,2025-11-26 11:56:00,0.0,1.0,76.0,NO MMR
037-SAMPLE0409,CUSTOMER_0067,CLAIM_0098,1162232,CDP_0094,2025-12-01,2025-12-03,EASTERN,GA,SE,AREA_MGR_0065,GEN_MGR_0067,5610-05    - LAWRENCEVILLE HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0130,,STF02,037-SAMPLE0172,202512,ZIP_0099,NO SHOW,2025-12-03 13:41:00,2025-12-03 14:14:00,0.0,1.0,33.0,NO MMR
037-SAMPLE0364,CUSTOMER_0037,CLAIM_0304,1162232,CDP_0094,2025-11-24,2025-11-28,,NC,0,,,6851-06    - STATESVILLE HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0070,,STF02,037-SAMPLE0153,202511,ZIP_0092, ,2025-11-28 09:03:00,2025-11-28 09:14:00,0.0,0.0,11.0,NO MMR
242-SAMPLE0499,CUSTOMER_0104,CLAIM_0344,1238321,CDP_0091,2025-12-08,2025-12-09,LICENSEE,WA,LICENSEE,,GEN_MGR_0034,91951-02   - TRI CITIES AP,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,BODY_SHOP_0163,STF02,242-SAMPLE0200,202512,ZIP_0356, ,2025-12-09 16:47:00,,,,,NO MMR
037-SAMPLE0051,CUSTOMER_0151,CLAIM_0133,1238321,CDP_0091,2025-12-15,2025-12-17,CENTRAL,IL,MW,AREA_MGR_0101,GEN_MGR_0023,5330-20    - SCHAUMBURG HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,,STF02,037-SAMPLE0015,202512,ZIP_0189,CUSTOMER CANCELLED,2025-12-17 10:12:00,,,,,NO MMR
037-SAMPLE0302,CUSTOMER_0415,CLAIM_0099,1238321,CDP_0091,2025-11-17,2025-11-19,EASTERN,GA,SE,AREA_MGR_0065,GEN_MGR_0067,5642-34    - ALPHARETTA MARRIOTT HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,BODY_SHOP_0111,STF02,037-SAMPLE0116,202511,ZIP_0097, ,2025-11-19 20:43:00,,,,,NO MMR
037-SAMPLE0363,CUSTOMER_0320,CLAIM_0152,1238321,CDP_0091,2025-11-24,2025-11-27,EASTERN,LA,SE,AREA_MGR_0091,GEN_MGR_0009,4984-10    - NEW ORLEANS DT HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0167,STF02,037-SAMPLE0152,202511,ZIP_0217, ,2025-11-27 12:07:00,2025-11-27 12:15:00,0.0,0.0,8.0,MMR
242-SAMPLE0477,CUSTOMER_0356,CLAIM_0260,1162232,CDP_0094,2025-12-15,2025-12-18,LICENSEE,NM,LICENSEE,,GEN_MGR_0021,93805-01   - ROSWELL INTL AIR CENTER,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0025,,STF02,242-SAMPLE0195,202512,ZIP_0282, ,2025-12-18 16:39:00,,,,,NO MMR
037-SAMPLE0374,CUSTOMER_0335,CLAIM_0156,1162232,CDP_0094,2025-12-01,2025-11-30,EASTERN,LA,SE,AREA_MGR_0026,GEN_MGR_0016,4948-10    - YOUREE PLAZA HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0093,,STF02,037-SAMPLE0161,202511,ZIP_0220, ,2025-11-30 14:00:00,,,,,NO MMR
208-SAMPLE0472,CUSTOMER_0001,CLAIM_0009,1462836,CDP_0029,2025-12-01,2025-12-04,CANADA,AB,CA ALBERTA ZONE,AREA_MGR_0085,GEN_MGR_0020,8122-08    - EDMONTON HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0081,,CAN01,208-SAMPLE0193,202512,ZIP_0363,ALREADY RENTED WITH COMPE,2025-12-04 14:43:00,2025-12-04 15:01:00,0.0,1.0,18.0,NO MMR
037-SAMPLE0202,CUSTOMER_0125,CLAIM_0351,1238321,CDP_0091,2025-11-10,2025-11-10,EASTERN,NY,NE,AREA_MGR_0114,GEN_MGR_0042,"7700-20    - ROCHESTER, GATES - ELMGROVE",1,0,0,1,HRD - OKC,HRD - OKC,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0159,STF02,037-SAMPLE0074,202511,ZIP_0047, ,2025-11-10 17:13:00,2025-11-10 17:26:00,0.0,0.0,13.0,NO MMR
037-SAMPLE0169,CUSTOMER_0270,CLAIM_0252,2182430,CDP_0023,2025-11-03,2025-11-06,,VA,0,,,1861-02    - LYNCHBURG REGIONAL AP,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0073,,AOW01,037-SAMPLE0064,202511,ZIP_0077,MERGE RESERVATION,2025-11-06 10:03:00,2025-11-06 10:30:00,0.0,0.0,27.0,NO MMR
037-SAMPLE0132,CUSTOMER_0252,CLAIM_0480,2254353,CDP_0095,2025-12-29,2025-12-31,WESTERN,CA,SPAC,AREA_MGR_0040,GEN_MGR_0019,7113-03    - PASADENA - COLORADO HLE,1,0,0,1,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0174,BODY_SHOP_0233,GNL01,037-SAMPLE0052,202512,ZIP_0299, ,2025-12-31 15:14:00,2025-12-31 16:21:00,0.0,1.0,67.0,NO MMR
037-SAMPLE0189,CUSTOMER_0082,CLAIM_0248,1162232,CDP_0094,2025-11-10,2025-11-08,WESTERN,NV,SPAC,AREA_MGR_0100,GEN_MGR_0050,5763-34    - CENTENNIAL PKY MARSH HLE,1,0,1,0,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0034,BODY_SHOP_0002,STF02,037-SAMPLE0070,202511,ZIP_0286, ,2025-11-08 16:32:00,2025-11-10 11:04:00,2.0,43.0,2552.0,NO MMR
037-SAMPLE0333,CUSTOMER_0350,CLAIM_0348,2061210,CDP_0063,2025-11-24,2025-11-24,CENTRAL,KS,MW,,GEN_MGR_0066,7099-30    - EAST WICHITA HLE,1,0,0,1,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0222,,GNL01,037-SAMPLE0131,202511,ZIP_0214, ,2025-11-24 12:55:00,2025-11-24 14:50:00,0.0,2.0,115.0,NO MMR
037-SAMPLE0287,CUSTOMER_0348,CLAIM_0296,1162232,CDP_0094,2025-11-17,2025-11-19,WESTERN,OR,NPAC,AREA_MGR_0003,GEN_MGR_0046,7315-01    - BEAVERTON  HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0070,,STF02,037-SAMPLE0108,202511,ZIP_0346, ,2025-11-19 10:21:00,2025-11-19 10:41:00,0.0,0.0,20.0,NO MMR
037-SAMPLE0355,CUSTOMER_0363,CLAIM_0412,1196486,CDP_0066,2025-11-24,2025-11-26,EASTERN,NJ,NY,AREA_MGR_0038,GEN_MGR_0028,5902-24    - CHERRY HILL HLE,1,0,0,1,HRD - OKC,HRD - OKC,(h)48+ hrs,,ADJUSTER_0227,,PLM01,037-SAMPLE0144,202511,ZIP_0031, ,2025-11-26 08:51:00,2025-11-28 16:12:00,2.0,56.0,3321.0,NO MMR
037-SAMPLE0443,CUSTOMER_0357,CLAIM_0495,1874818,CDP_0088,2025-12-08,2025-12-08,EASTERN,MA,NE,AREA_MGR_0088,GEN_MGR_0042,7771-01    - WEST SPRINGFIELD  HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0216,,GNL01,037-SAMPLE0183,202512,ZIP_0001,MERGE RESERVATION,2025-12-08 16:05:00,,,,,NO MMR
208-SAMPLE0468,CUSTOMER_0001,CLAIM_0007,1462836,CDP_0029,2025-11-03,2025-11-07,CANADA,ON,CA ONTARIO ZONE,AREA_MGR_0002,GEN_MGR_0049,8154-01    - WOODBRIDGE AT CHRISLEA,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0143,,CAN01,208-SAMPLE0190,202511,ZIP_0359, ,2025-11-07 12:26:00,2025-11-07 12:52:00,0.0,0.0,26.0,NO MMR
037-SAMPLE0323,CUSTOMER_0100,CLAIM_0322,1196508,CDP_0090,2025-11-24,2025-11-22,CENTRAL,TX,SW,,GEN_MGR_0047,7522-12    - AMARILLO HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0021,,STF02,037-SAMPLE0127,202511,ZIP_0260,CUSTOMER CANCELLED,2025-11-22 12:11:00,2025-11-22 12:44:00,0.0,0.0,33.0,NO MMR
037-SAMPLE0340,CUSTOMER_0244,CLAIM_0301,1162232,CDP_0094,2025-11-24,2025-11-24,EASTERN,PA,MA,AREA_MGR_0029,GEN_MGR_0033,6833-02    - MOON TOWNSHIP HLE,1,0,0,1,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0070,,STF02,037-SAMPLE0136,202511,ZIP_0050, ,2025-11-24 19:51:00,2025-11-25 09:42:00,1.0,14.0,831.0,NO MMR
037-SAMPLE0060,CUSTOMER_0382,CLAIM_0289,1238321,CDP_0091,2025-12-15,2025-12-18,CENTRAL,OH,NC,AREA_MGR_0015,GEN_MGR_0027,5473-15    - MONTGOMERY ROAD HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0166,STF02,037-SAMPLE0017,202512,ZIP_0160, ,2025-12-18 14:31:00,2025-12-18 15:13:00,0.0,1.0,42.0,NO MMR
037-SAMPLE0081,CUSTOMER_0250,CLAIM_0429,1162232,CDP_0094,2025-12-22,2025-12-22,WESTERN,CA,SPAC,AREA_MGR_0082,GEN_MGR_0002,5785-07    - EL MONTE HLE,1,0,1,0,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0069,,STF02,037-SAMPLE0028,202512,ZIP_0307, ,2025-12-22 12:52:00,2025-12-22 14:45:00,0.0,2.0,113.0,NO MMR
037-SAMPLE0227,CUSTOMER_0165,CLAIM_0419,1162232,CDP_0094,2025-11-10,2025-11-12,WESTERN,CA,SPAC,AREA_MGR_0001,GEN_MGR_0056,5703-10    - GARDENA HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0070,,STF02,037-SAMPLE0086,202511,ZIP_0292, ,2025-11-12 14:26:00,2025-11-12 14:51:00,0.0,0.0,25.0,NO MMR
037-SAMPLE0382,CUSTOMER_0346,CLAIM_0396,1238321,CDP_0091,2025-12-01,2025-12-01,EASTERN,FL,FL,AREA_MGR_0017,GEN_MGR_0025,7489-01    - LAKE CITY HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,,STF02,037-SAMPLE0163,202512,ZIP_0113, ,2025-12-01 12:31:00,,,,,NO MMR
208-SAMPLE0467,CUSTOMER_0001,CLAIM_0010,1462836,CDP_0029,2025-12-29,2025-12-30,CANADA,ON,CA ONTARIO ZONE,AREA_MGR_0002,GEN_MGR_0049,8093-03    - LONDON DOWNTOWN HLE,1,0,0,1,COUNTER,COUNTER,(h)48+ hrs,,ADJUSTER_0063,,CAN01,208-SAMPLE0189,202512,ZIP_0360, ,2025-12-30 16:51:00,2026-01-02 09:20:00,3.0,65.0,3869.0,NO MMR
037-SAMPLE0405,CUSTOMER_0035,CLAIM_0105,1162232,CDP_0094,2025-12-01,2025-12-02,EASTERN,GA,SE,AREA_MGR_0093,GEN_MGR_0067,5609-07    - CHAMBLEE HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0130,BODY_SHOP_0208,STF02,037-SAMPLE0171,202512,ZIP_0108, ,2025-12-02 17:00:00,2025-12-02 18:43:00,0.0,1.0,103.0,NO MMR
037-SAMPLE0254,CUSTOMER_0409,CLAIM_0283,1162232,CDP_0094,2025-11-17,2025-11-16,CENTRAL,OH,NC,AREA_MGR_0021,GEN_MGR_0039,5466-10    - PARMA HLE,1,0,0,1,COUNTER,COUNTER,(f)12-24 hrs,,ADJUSTER_0069,,STF02,037-SAMPLE0096,202511,ZIP_0157, ,2025-11-16 15:10:00,2025-11-17 10:39:00,1.0,19.0,1169.0,NO MMR
037-SAMPLE0280,CUSTOMER_0288,CLAIM_0394,1196508,CDP_0090,2025-11-17,2025-11-18,EASTERN,FL,FL,AREA_MGR_0104,GEN_MGR_0025,5555-19    - DISNEY WORLD/KISS HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0242,BODY_SHOP_0220,STF02,037-SAMPLE0104,202511,ZIP_0137, ,2025-11-18 15:27:00,2025-11-18 15:46:00,0.0,0.0,19.0,MMR
037-SAMPLE0118,CUSTOMER_0424,CLAIM_0162,2118031,CDP_0040,2025-12-29,2025-12-30,WESTERN,NV,SPAC,AREA_MGR_0100,GEN_MGR_0050,7189-02    - EAST SAHARA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(e)6-12 hrs,,ADJUSTER_0112,BODY_SHOP_0204,GNL01,037-SAMPLE0044,202512,ZIP_0284, ,2025-12-30 08:17:00,2025-12-30 14:44:00,0.0,6.0,387.0,NO MMR
037-SAMPLE0442,CUSTOMER_0396,CLAIM_0398,1162232,CDP_0094,2025-12-08,2025-12-08,EASTERN,FL,FL,AREA_MGR_0006,GEN_MGR_0001,7407-01    - CORAL GABLES/S MIAMI HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0051,,STF02,037-SAMPLE0182,202512,ZIP_0123, ,2025-12-08 13:55:00,2025-12-08 15:33:00,0.0,2.0,98.0,NO MMR
