CONFIRM_NUM,RENTER_LAST,CLAIM,CDP,CDP NAME,Week Of,INIT_DATE,HTZREGION,SET_STATE,ZONE,AREA_MGR,GENERAL_MGR,RENT_LOC,RES_ID,RENT_IND,CANCEL_ID,UNUSED_IND,CONTACT_GROUP,New Contact Group,CONTACT RANGE,ADJ LNAME,ADJ FNAME,BODY SHOP,CODE,KNUM,MONTH,ZIP,CANCEL REASON,INIT_DT_FINAL,DT_FROM_ALPHA1,DAY_DIF,HRS_DIF,MIN_DIF,MMR
037-SAMPLE1066,CUSTOMER_0067,CLAIM_0312,1238324,Liberty Mutual,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0026,Gerber Collision,STF02,037-SAMPLE1066,202602,ZIP_0020, ,2026-02-17,2026-02-17 13:23:00,0,4,30,NO MMR
037-SAMPLE1067,CUSTOMER_0068,CLAIM_0075,1238321,Progressive,2026-01-12,2026-01-12,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0003,Service King,STF02,037-SAMPLE1067,202601,ZIP_0242, ,2026-01-12,2026-01-12 15:44:00,0,0,45,NO MMR
037-SAMPLE1068,CUSTOMER_0069,CLAIM_0261,1238323,State Farm,2026-01-05,2026-01-07,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0016,Maaco,STF02,037-SAMPLE1068,202601,ZIP_0219,NO LONGER NEEDED,2026-01-07,2026-01-07 16:44:00,0,4,30,NO MMR
037-SAMPLE1069,CUSTOMER_0070,CLAIM_0377,1238321,Liberty Mutual,2026-02-02,2026-02-05,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0064,ABRA Auto Body,STF02,037-SAMPLE1069,202602,ZIP_0500, ,2026-02-05,2026-02-05 16:21:00,0,0,15,NO MMR
037-SAMPLE1070,CUSTOMER_0071,CLAIM_0018,1238324,Progressive,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0061,Caliber Collision,STF02,037-SAMPLE1070,202602,ZIP_0166, ,2026-02-18,2026-02-18 14:14:00,0,0,15,NO MMR
037-SAMPLE1071,CUSTOMER_0072,CLAIM_0124,1238324,Liberty Mutual,2026-01-05,2026-01-06,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0017,Gerber Collision,STF02,037-SAMPLE1071,202601,ZIP_0040,MERGE RESERVATION,2026-01-06,2026-01-06 17:18:00,0,2,0,MMR
037-SAMPLE1072,CUSTOMER_0073,CLAIM_0322,1238321,State Farm,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0059,Service King,STF02,037-SAMPLE1072,202602,ZIP_0128, ,2026-02-17,2026-02-17 16:54:00,0,0,45,NO MMR
037-SAMPLE1073,CUSTOMER_0074,CLAIM_0466,1238321,Geico,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0046,Maaco,STF02,037-SAMPLE1073,202601,ZIP_0111, ,2026-01-28,2026-01-29 12:39:00,0,2,0,NO MMR
037-SAMPLE1074,CUSTOMER_0075,CLAIM_0214,1238321,Progressive,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0066,ABRA Auto Body,STF02,037-SAMPLE1074,202601,ZIP_0102, ,2026-01-28,2026-01-29 18:09:00,0,4,30,NO MMR
037-SAMPLE1075,CUSTOMER_0076,CLAIM_0464,1238323,State Farm,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0031,Caliber Collision,STF02,037-SAMPLE1075,202602,ZIP_0158,MERGE RESERVATION,2026-02-18,2026-02-18 17:14:00,0,4,30,MMR
037-SAMPLE1076,CUSTOMER_0077,CLAIM_0169,1238321,Progressive,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0054,Gerber Collision,STF02,037-SAMPLE1076,202602,ZIP_0122,CUSTOMER CANCELLED,2026-02-16,2026-02-16 15:29:00,0,0,15,NO MMR
037-SAMPLE1077,CUSTOMER_0078,CLAIM_0236,1238324,Progressive,2026-02-02,2026-02-04,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0048,Service King,STF02,037-SAMPLE1077,202602,ZIP_0011, ,2026-02-04,,0,0,0,NO MMR
037-SAMPLE1078,CUSTOMER_0079,CLAIM_0180,1238324,Allstate,2026-02-09,2026-02-12,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0040,Maaco,STF02,037-SAMPLE1078,202602,ZIP_0153, ,2026-02-12,2026-02-12 17:31:00,0,0,45,NO MMR
037-SAMPLE1079,CUSTOMER_0080,CLAIM_0163,1238321,Geico,2026-02-02,2026-02-03,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0062,ABRA Auto Body,STF02,037-SAMPLE1079,202602,ZIP_0344, ,2026-02-03,2026-02-03 17:21:00,0,4,30,NO MMR
037-SAMPLE1080,CUSTOMER_0081,CLAIM_0381,1238321,Allstate,2026-02-02,2026-02-02,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0100,Caliber Collision,STF02,037-SAMPLE1080,202602,ZIP_0405,,2026-02-02,2026-02-02 13:14:00,0,0,45,NO MMR
037-SAMPLE1081,CUSTOMER_0082,CLAIM_0468,1238324,Liberty Mutual,2026-02-02,2026-02-03,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0040,Gerber Collision,STF02,037-SAMPLE1081,202602,ZIP_0458, ,2026-02-03,2026-02-03 18:44:00,0,2,0,NO MMR
037-SAMPLE1082,CUSTOMER_0083,CLAIM_0093,1238324,State Farm,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0040,Service King,STF02,037-SAMPLE1082,202602,ZIP_0273, ,2026-02-18,2026-02-18 14:45:00,0,0,15,MMR
037-SAMPLE1083,CUSTOMER_0084,CLAIM_0402,1238323,Geico,2026-02-02,2026-02-05,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0019,Maaco,STF02,037-SAMPLE1083,202602,ZIP_0213,NO LONGER NEEDED,2026-02-05,2026-02-05 16:22:00,0,0,45,NO MMR
037-SAMPLE1084,CUSTOMER_0085,CLAIM_0222,1238322,State Farm,2026-01-19,2026-01-21,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0063,ABRA Auto Body,STF02,037-SAMPLE1084,202601,ZIP_0367, ,2026-01-21,2026-01-21 13:06:00,0,0,15,NO MMR
037-SAMPLE1085,CUSTOMER_0086,CLAIM_0029,1238321,Progressive,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0096,Caliber Collision,STF02,037-SAMPLE1085,202602,ZIP_0007, ,2026-02-19,2026-02-19 15:49:00,0,0,15,NO MMR
037-SAMPLE1086,CUSTOMER_0087,CLAIM_0079,1238321,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0024,Gerber Collision,STF02,037-SAMPLE1086,202602,ZIP_0097, ,2026-02-16,2026-02-16 17:13:00,0,2,0,MMR
037-SAMPLE1087,CUSTOMER_0088,CLAIM_0500,1238322,Geico,2026-01-26,2026-01-27,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0035,Service King,STF02,037-SAMPLE1087,202601,ZIP_0016, ,2026-01-27,,0,0,0,MMR
037-SAMPLE1088,CUSTOMER_0089,CLAIM_0341,1238324,Geico,2026-01-26,2026-01-26,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0028,Maaco,STF02,037-SAMPLE1088,202601,ZIP_0057, ,2026-01-26,,0,0,0,NO MMR
037-SAMPLE1089,CUSTOMER_0090,CLAIM_0492,1238322,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0073,ABRA Auto Body,STF02,037-SAMPLE1089,202602,ZIP_0123,FOUND BETTER RATE,2026-02-16,,0,0,0,NO MMR
037-SAMPLE1090,CUSTOMER_0091,CLAIM_0217,1238322,Geico,2026-01-05,2026-01-07,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0059,Caliber Collision,STF02,037-SAMPLE1090,202601,ZIP_0329, ,2026-01-07,2026-01-07 18:32:00,0,0,15,MMR
037-SAMPLE1091,CUSTOMER_0092,CLAIM_0171,1238323,Liberty Mutual,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0097,Gerber Collision,STF02,037-SAMPLE1091,202602,ZIP_0097, ,2026-02-18,2026-02-18 13:24:00,0,2,0,NO MMR
037-SAMPLE1092,CUSTOMER_0093,CLAIM_0486,1238322,Progressive,2026-02-09,2026-02-09,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0014,Service King,STF02,037-SAMPLE1092,202602,ZIP_0257, ,2026-02-09,2026-02-09 12:35:00,0,2,0,NO MMR
037-SAMPLE1093,CUSTOMER_0094,CLAIM_0342,1238321,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0062,Maaco,STF02,037-SAMPLE1093,202602,ZIP_0218, ,2026-02-16,2026-02-16 14:17:00,0,0,15,NO MMR
037-SAMPLE1094,CUSTOMER_0095,CLAIM_0020,1238323,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0023,ABRA Auto Body,STF02,037-SAMPLE1094,202602,ZIP_0227, ,2026-02-16,2026-02-16 13:29:00,0,0,15,NO MMR
037-SAMPLE1095,CUSTOMER_0096,CLAIM_0086,1238322,Liberty Mutual,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0036,Caliber Collision,STF02,037-SAMPLE1095,202602,ZIP_0042, ,2026-02-18,2026-02-18 15:11:00,0,0,15,MMR
037-SAMPLE1096,CUSTOMER_0097,CLAIM_0246,1238321,Progressive,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0070,Gerber Collision,STF02,037-SAMPLE1096,202602,ZIP_0334, ,2026-02-18,,0,0,0,NO MMR
037-SAMPLE1097,CUSTOMER_0098,CLAIM_0326,1238321,Allstate,2026-01-19,2026-01-20,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0094,Service King,STF02,037-SAMPLE1097,202601,ZIP_0011, ,2026-01-20,2026-01-20 17:24:00,0,4,30,NO MMR
037-SAMPLE1098,CUSTOMER_0099,CLAIM_0269,1238322,Allstate,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0046,Maaco,STF02,037-SAMPLE1098,202602,ZIP_0338, ,2026-02-18,2026-02-18 16:03:00,0,0,45,NO MMR
037-SAMPLE1099,CUSTOMER_0100,CLAIM_0272,1238324,Progressive,2026-01-19,2026-01-20,WESTERN,CA,Eastern,K. Chen,D. Williams,7130-01    - Downtown LA HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0042,ABRA Auto Body,STF02,037-SAMPLE1099,202601,ZIP_0336, ,2026-01-20,,0,0,0,NO MMR
037-SAMPLE1100,CUSTOMER_0101,CLAIM_0360,1238322,Allstate,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0035,Caliber Collision,STF02,037-SAMPLE1100,202601,ZIP_0074, ,2026-01-28,,0,0,0,MMR
037-SAMPLE1101,CUSTOMER_0102,CLAIM_0169,1238324,State Farm,2026-02-02,2026-02-04,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0078,Gerber Collision,STF02,037-SAMPLE1101,202602,ZIP_0086,,2026-02-04,2026-02-04 14:15:00,0,0,45,NO MMR
037-SAMPLE1102,CUSTOMER_0103,CLAIM_0240,1238323,Progressive,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0087,Service King,STF02,037-SAMPLE1102,202602,ZIP_0459, ,2026-02-17,2026-02-17 12:17:00,0,0,15,NO MMR
037-SAMPLE1103,CUSTOMER_0104,CLAIM_0386,1238323,Progressive,2026-01-26,2026-01-27,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0004,Maaco,STF02,037-SAMPLE1103,202601,ZIP_0030, ,2026-01-27,2026-01-27 13:06:00,0,2,0,NO MMR
037-SAMPLE1104,CUSTOMER_0105,CLAIM_0439,1238323,Liberty Mutual,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0012,ABRA Auto Body,STF02,037-SAMPLE1104,202602,ZIP_0210, ,2026-02-18,2026-02-18 13:23:00,0,0,45,NO MMR
037-SAMPLE1105,CUSTOMER_0106,CLAIM_0483,1238323,State Farm,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0058,Caliber Collision,STF02,037-SAMPLE1105,202601,ZIP_0472, ,2026-01-13,,0,0,0,NO MMR
037-SAMPLE1106,CUSTOMER_0107,CLAIM_0366,1238323,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0021,Gerber Collision,STF02,037-SAMPLE1106,202602,ZIP_0039, ,2026-02-17,2026-02-17 13:52:00,0,0,45,NO MMR
037-SAMPLE1107,CUSTOMER_0108,CLAIM_0183,1238323,Allstate,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0070,Service King,STF02,037-SAMPLE1107,202601,ZIP_0230, ,2026-01-13,2026-01-13 16:25:00,0,2,0,NO MMR
037-SAMPLE1108,CUSTOMER_0109,CLAIM_0340,1238324,Allstate,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0008,Maaco,STF02,037-SAMPLE1108,202602,ZIP_0151, ,2026-02-17,2026-02-17 17:31:00,0,0,45,NO MMR
037-SAMPLE1109,CUSTOMER_0110,CLAIM_0009,1238324,Allstate,2026-01-05,2026-01-06,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0042,ABRA Auto Body,STF02,037-SAMPLE1109,202601,ZIP_0298, ,2026-01-06,2026-01-06 18:31:00,0,0,45,NO MMR
037-SAMPLE1110,CUSTOMER_0111,CLAIM_0466,1238324,Allstate,2026-02-02,2026-02-04,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0076,Caliber Collision,STF02,037-SAMPLE1110,202602,ZIP_0018,FOUND BETTER RATE,2026-02-04,2026-02-04 17:34:00,0,4,30,NO MMR
037-SAMPLE1111,CUSTOMER_0112,CLAIM_0347,1238322,Geico,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0074,Gerber Collision,STF02,037-SAMPLE1111,202602,ZIP_0129, ,2026-02-19,2026-02-19 13:00:00,0,0,15,NO MMR
037-SAMPLE1112,CUSTOMER_0113,CLAIM_0024,1238322,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0070,Service King,STF02,037-SAMPLE1112,202602,ZIP_0156, ,2026-02-19,2026-02-19 17:22:00,0,2,0,NO MMR
037-SAMPLE1113,CUSTOMER_0114,CLAIM_0007,1238321,Progressive,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0066,Maaco,STF02,037-SAMPLE1113,202602,ZIP_0036, ,2026-02-18,2026-02-18 12:50:00,0,4,30,NO MMR
037-SAMPLE1114,CUSTOMER_0115,CLAIM_0023,1238323,Progressive,2026-01-26,2026-01-26,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0016,ABRA Auto Body,STF02,037-SAMPLE1114,202601,ZIP_0075, ,2026-01-26,2026-01-26 14:23:00,0,0,15,NO MMR
037-SAMPLE1115,CUSTOMER_0116,CLAIM_0463,1238322,Progressive,2026-02-02,2026-02-04,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0089,Caliber Collision,STF02,037-SAMPLE1115,202602,ZIP_0317, ,2026-02-04,2026-02-04 14:59:00,0,0,45,NO MMR
037-SAMPLE1116,CUSTOMER_0117,CLAIM_0178,1238323,Progressive,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0013,Gerber Collision,STF02,037-SAMPLE1116,202602,ZIP_0200, ,2026-02-19,2026-02-19 13:49:00,0,4,30,MMR
037-SAMPLE1117,CUSTOMER_0118,CLAIM_0304,1238323,Liberty Mutual,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0070,Service King,STF02,037-SAMPLE1117,202602,ZIP_0450, ,2026-02-19,2026-02-19 17:21:00,0,4,30,MMR
037-SAMPLE1118,CUSTOMER_0119,CLAIM_0117,1238322,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0076,Maaco,STF02,037-SAMPLE1118,202602,ZIP_0444, ,2026-02-16,2026-02-16 16:41:00,0,2,0,NO MMR
037-SAMPLE1119,CUSTOMER_0120,CLAIM_0225,1238324,Progressive,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0004,ABRA Auto Body,STF02,037-SAMPLE1119,202602,ZIP_0412,CUSTOMER CANCELLED,2026-02-17,2026-02-17 17:12:00,0,0,45,MMR
037-SAMPLE1120,CUSTOMER_0121,CLAIM_0263,1238321,Geico,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0067,Caliber Collision,STF02,037-SAMPLE1120,202602,ZIP_0400, ,2026-02-16,2026-02-16 15:26:00,0,4,30,MMR
037-SAMPLE1121,CUSTOMER_0122,CLAIM_0352,1238323,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0019,Gerber Collision,STF02,037-SAMPLE1121,202602,ZIP_0002, ,2026-02-16,2026-02-16 15:17:00,0,0,45,NO MMR
037-SAMPLE1122,CUSTOMER_0123,CLAIM_0141,1238323,State Farm,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0047,Service King,STF02,037-SAMPLE1122,202601,ZIP_0263, ,2026-01-28,2026-01-28 13:56:00,0,4,30,NO MMR
037-SAMPLE1123,CUSTOMER_0124,CLAIM_0199,1238323,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0056,Maaco,STF02,037-SAMPLE1123,202602,ZIP_0235, ,2026-02-17,2026-02-17 16:17:00,0,0,45,MMR
037-SAMPLE1124,CUSTOMER_0125,CLAIM_0146,1238324,Geico,2026-02-09,2026-02-12,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0035,ABRA Auto Body,STF02,037-SAMPLE1124,202602,ZIP_0025, ,2026-02-12,2026-02-12 12:29:00,0,2,0,MMR
037-SAMPLE1125,CUSTOMER_0126,CLAIM_0061,1238322,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0090,Caliber Collision,STF02,037-SAMPLE1125,202602,ZIP_0001, ,2026-02-16,2026-02-16 14:21:00,0,0,45,MMR
037-SAMPLE1126,CUSTOMER_0127,CLAIM_0351,1238322,Progressive,2026-01-05,2026-01-08,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0043,Gerber Collision,STF02,037-SAMPLE1126,202601,ZIP_0347, ,2026-01-08,2026-01-08 17:06:00,0,0,15,MMR
037-SAMPLE1127,CUSTOMER_0128,CLAIM_0215,1238322,Geico,2026-01-19,2026-01-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0094,Service King,STF02,037-SAMPLE1127,202601,ZIP_0338, ,2026-01-19,2026-01-19 17:09:00,0,0,45,MMR
037-SAMPLE1128,CUSTOMER_0129,CLAIM_0355,1238323,State Farm,2026-01-19,2026-01-22,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0062,Maaco,STF02,037-SAMPLE1128,202601,ZIP_0129, ,2026-01-22,2026-01-22 15:01:00,0,0,45,MMR
037-SAMPLE1129,CUSTOMER_0130,CLAIM_0487,1238322,Liberty Mutual,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0060,ABRA Auto Body,STF02,037-SAMPLE1129,202602,ZIP_0127, ,2026-02-19,,0,0,0,MMR
037-SAMPLE1130,CUSTOMER_0131,CLAIM_0010,1238323,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0041,Caliber Collision,STF02,037-SAMPLE1130,202602,ZIP_0345, ,2026-02-19,2026-02-19 14:08:00,0,4,30,NO MMR
037-SAMPLE1131,CUSTOMER_0132,CLAIM_0420,1238324,Allstate,2026-01-12,2026-01-15,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0033,Gerber Collision,STF02,037-SAMPLE1131,202601,ZIP_0137, ,2026-01-15,2026-01-15 15:43:00,0,0,15,MMR
